FilePath,LineNumber,RecieverVaribale,Context,Label
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,317,java.lang.String,java.lang.String lastIndexOf int _source=source.getClass else _source= Class) instanceof  if else } },lastIndexOf
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,142,java.lang.reflect.Method,java.lang.reflect.Method invoke _val= Object { !=  if _get=prop.getReadMethod Method continue  if { _props) : PropertyDescriptor  for,invoke
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/TaskManager.java,91,java.util.List,java.util.List contains  if,contains
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,106,java.lang.String,java.lang.String equals  if else Color.magenta return  if else Color.cyan return  if else Color.black return  if else Color.darkGray return  if else,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,180,java.lang.Class,java.lang.Class getResourceAsStream BufferedInputStream InputSource new return { try { endsWith && null !=  if,getResourceAsStream
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StringList.java,66,java.lang.Object,java.lang.Object toString StringList new return StringList new return 0)) ==  || ==  if,toString
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StringList.java,64,java.lang.String,java.lang.String length  || ==  if,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,684,java.lang.String,java.lang.String length <  for boolean,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/TaskManager.java,85,java.util.List,java.util.List add contains {  if,add
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,146,java.io.File,java.io.File isFile  if long,isFile
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,339,java.lang.String,java.lang.String replace _log {  while boolean int,replace
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,546,java.lang.String,java.lang.String length substring startsWith <  for boolean StringBuilder StringBuilder Stack<Object> Stack<Object> Object GROUP=new Object final,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,233,java.lang.Class,java.lang.Class isArray  if _ret=null Object,isArray
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,188,java.lang.StringBuilder,java.lang.StringBuilder toString append append append append append append return append append append append,toString
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,582,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append append append append else append GROUP) == peek &&  if ',': case break push else,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,518,java.util.List,java.util.List remove,remove
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,57,java.io.File,java.io.File exists &&  || canWrite &&  if boolean,getParentFile
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,93,java.lang.StringBuilder,java.lang.StringBuilder append !=  if getBackgroundColor append !=  if getForegroundColor Color SyntaxStyle,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,296,java.lang.StringBuilder,java.lang.StringBuilder append append append append 0) >  while % append 0) >  while 0) !=  if / % + int,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,583,java.lang.String,java.lang.String length charAt length substring startsWith != 1 +  if append '{': case break append else,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,144,java.util.Properties,java.util.Properties setProerty getName getReadMethod getName !=  if getName + "." + _pname=root String _val=_get.invoke Object { !=  if _get=prop.getReadMethod Method,setProperty
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,714,java.lang.String,java.lang.String equals || "yes".equals ||  if else  return Boolean) instanceof  if else return ==  if,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,592,java.util.Stack,java.util.Stack isEmpty push push &&  if ',': case break push else },peek
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,716,java.lang.String,java.lang.String equals  if else true return "on".equals || "yes".equals ||  if else  return Boolean) instanceof  if else return ==  if,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ReverseCharSequence.java,40,java.lang.CharSequence,java.lang.CharSequence charAt return,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,132,java.lang.CharSequence,java.lang.CharSequence length <  for int,length
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,244,java.lang.Runnable,java.lang.Runnable run,run
