FilePath,LineNumber,RecieverVaribale,Context,Label
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,717,java.lang.String,java.lang.String equals || "no".equals ||  if else true return "on".equals || "yes".equals ||  if else  return Boolean) instanceof  if else return ==  if,equals
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,293,java.lang.StringBuilder,java.lang.StringBuilder append append append append 0) >  while % append 0) >  while 0) !=  if / % + int,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,771,java.security.MessageDigest,java.security.MessageDigest  update return } update 0xff) & 8 >> 0xff) &,digest
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,57,java.io.File,java.io.File exists  if boolean,exists
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,407,java.util.List,java.util.List add remove size } remove { MAX_THROWABLES) ==  if {  synchronized,add
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StringModel.java,29,java.util.LinkedList,java.util.LinkedList remove,remove
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,72,java.lang.String,java.lang.String indexOf  if charAt char { length <  for StringBuilder StringBuilder,indexOf
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,310,java.lang.Thread,java.lang.Thread getClass getName _source= { ==  if _source=Thread.currentThread { ==  if _source String,getClass
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/XMLUtilities.java,84,java.lang.StringBuilder,java.lang.StringBuilder append append append append '>': case break append '<': case,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,97,java.beans.PropertyDescriptor,java.beans.PropertyDescriptor getName  if { _props) : PropertyDescriptor  for _props=getPropertyDescriptors PropertyDescriptor[] { try,getName
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,577,java.lang.StringBuilder,java.lang.StringBuilder append append append append append append append append append append { '!') == 1) + charAt && length != 1 +  if append '{': case break,append
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,85,java.util.concurrent.CountDownLatch,java.util.concurrent.CountDownLatch getCount  while CountDownLatchRunnable CountDownLatchRunnable boolean,getCount
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,140,java.lang.String,java.lang.String tartWith ubtring tartWith ubtring tartWith  if else } if  {  if else },startsWith
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,550,javax.swing.SwingUtilities,javax.swing.SwingUtilities invokeLater return isEmpty || 0 ==  if,invokeLater
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,89,java.util.concurrent.CountDownLatch,java.util.concurrent.CountDownLatch await getCount { try { 0) >  while CountDownLatchRunnable CountDownLatchRunnable,await
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/HtmlUtilities.java,67,java.awt.Font,java.awt.Font getFamily getFamily parseStyle {  catch } parseStyle,getFamily
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/PropertiesBean.java,139,java.beans.PropertyDescriptor,java.beans.PropertyDescriptor getReadMethod getName _get= Method continue  if { _props) : PropertyDescriptor  for _props=getPropertyDescriptors PropertyDescriptor[] { try,getReadMethod
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/StandardUtilities.java,645,java.lang.CharSequence,java.lang.CharSequence length length < +  if char { <  for boolean false return 0) < || 0 < || 0 <  if,charAt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,93,javax.swing.JTree,javax.swing.JTree getCellRenderer EnhancedTreeCellRenderer.this) ==  if JTree return JTree)) instanceof  if PropertyChangeEvent void public @Override PropertyChangeListener PropertyChangeListener,setCellRenderer
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,75,java.awt.Color,java.awt.Color decode return { try { '#') ==  if trim return 0) == length || null ==  if,decode
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,91,java.beans.PropertyChangeEvent,java.beans.PropertyChangeEvent getSource getSource JTree return JTree)) instanceof  if PropertyChangeEvent void public @Override PropertyChangeListener PropertyChangeListener {  if,getSource
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/EnhancedTreeCellRenderer.java,95,javax.swing.JTree,javax.swing.JTree removePropertyChangeListener getCellRenderer setCellRenderer EnhancedTreeCellRenderer.this) ==  if JTree return JTree)) instanceof  if,removePropertyChangeListener
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/SyntaxUtilities.java,143,java.lang.String,java.lang.String ubtring tartWith ubtring tartWith  if {  if else } if  {  if,substring
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/IOUtilities.java,103,java.io.InputStream,java.io.InputStream read  !=  while long int,read
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,154,java.lang.Thread,java.lang.Thread interrupt  if } } { InterruptedException  catch,interrupt
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/ThreadUtilities.java,190,java.util.concurrent.ExecutorService,java.util.concurrent.ExecutorService execute TaskManager.instance.fireWaiting,execute
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Log.java,310,java.lang.Thread,java.lang.Thread current current _source= { ==  if _source=Thread.currentThread { ==  if _source String,currentThread
/home/khaledkucse/Project/java/IntellIJSourceCodeAnalysis/[Assignment]MachineLearningCMPT470/./data/repository/jEdit/org/gjt/sp/util/Task.java,150,java.lang.Thread,java.lang.Thread interrupt != &&  if,interrupt
